region,rank,division,summonerName,win,lose,winRatio
eun1,DIAMOND,IV,LOSERINA,315,330,0.4883720930232558
eun1,DIAMOND,IV,CrazyGambl3r,66,67,0.49624060150375937
eun1,DIAMOND,IV,MechanicalKld,124,115,0.5188284518828452
eun1,DIAMOND,IV,Mpakalogatos,451,428,0.5130830489192264
eun1,DIAMOND,IV,The Shade,150,146,0.5067567567567568
eun1,DIAMOND,IV,Dester,101,99,0.505
eun1,DIAMOND,IV,Blackdark,163,151,0.5191082802547771
eun1,DIAMOND,IV,ˆˉΞˉˆ,301,290,0.5093062605752962
eun1,DIAMOND,IV,MãiBênNhauBanNho,141,144,0.49473684210526314
eun1,DIAMOND,IV,Encon,165,150,0.5238095238095238
eun1,DIAMOND,IV,Porotajp,163,176,0.4808259587020649
eun1,DIAMOND,IV,p1a2r3i4s,7,3,0.7
eun1,DIAMOND,IV,DOCDA,114,77,0.5968586387434555
eun1,DIAMOND,IV,uberhenu,70,57,0.5511811023622047
eun1,DIAMOND,IV,Reyodor,107,89,0.5459183673469388
eun1,DIAMOND,IV,Pennywîse,344,314,0.5227963525835866
eun1,DIAMOND,IV,Liaphyta,185,163,0.5316091954022989
eun1,DIAMOND,IV,xXBSATSHOTXx,77,69,0.5273972602739726
eun1,DIAMOND,IV,DeadlyStun,460,463,0.49837486457204766
eun1,DIAMOND,IV,Sasúo ,292,286,0.5051903114186851
eun1,DIAMOND,IV,SKT  Izaul,41,33,0.5540540540540541
eun1,DIAMOND,IV,bigjohny,359,319,0.5294985250737463
eun1,DIAMOND,IV,Mole Frijole,32,41,0.4383561643835616
eun1,DIAMOND,IV,Saiko,108,87,0.5538461538461539
eun1,DIAMOND,IV,Abusive Parent,24,10,0.7058823529411765
eun1,DIAMOND,IV,Iñsane,31,35,0.4696969696969697
eun1,DIAMOND,IV,anton333,366,362,0.5027472527472527
eun1,DIAMOND,IV,huraaa,62,54,0.5344827586206896
eun1,DIAMOND,IV,AndyBet,342,317,0.5189681335356601
eun1,DIAMOND,IV,leonss14,274,280,0.49458483754512633
eun1,DIAMOND,IV,Jineun iyu,318,298,0.5162337662337663
eun1,DIAMOND,IV,Valdorn,165,171,0.49107142857142855
eun1,DIAMOND,IV,JozefZlodejDeti,101,91,0.5260416666666666
eun1,DIAMOND,IV,Krzysio,209,205,0.5048309178743962
eun1,DIAMOND,IV,Magglu IG,193,201,0.48984771573604063
eun1,DIAMOND,IV,maticolin,96,117,0.4507042253521127
eun1,DIAMOND,IV,Qeeze,157,164,0.48909657320872274
eun1,DIAMOND,IV,Interreflection,52,64,0.4482758620689655
eun1,DIAMOND,IV,petardaa,429,406,0.5137724550898204
eun1,DIAMOND,IV,Paρyros,111,106,0.511520737327189
eun1,DIAMOND,IV,Tsos,49,36,0.5764705882352941
eun1,DIAMOND,IV,NeveRLiNe,345,310,0.5267175572519084
eun1,DIAMOND,IV,to zależy,183,113,0.6182432432432432
eun1,DIAMOND,IV,UnRickon,219,208,0.5128805620608899
eun1,DIAMOND,IV,Ascaria,111,109,0.5045454545454545
eun1,DIAMOND,III,Merodaz,468,433,0.5194228634850167
eun1,DIAMOND,III,Tryl,95,79,0.5459770114942529
eun1,DIAMOND,III,darkcizer,126,104,0.5478260869565217
eun1,DIAMOND,III,Stalminator,51,49,0.51
eun1,DIAMOND,III,IS1387b9a57d85aa,389,338,0.5350756533700137
eun1,DIAMOND,III,veimikulous,214,209,0.5059101654846335
eun1,DIAMOND,III,Tsekouris,612,609,0.5012285012285013
eun1,DIAMOND,III,TheAncient0ne,265,218,0.5486542443064182
eun1,DIAMOND,III,ZοDiaC,134,131,0.5056603773584906
eun1,DIAMOND,III,Boblo Boblucci,428,394,0.5206812652068127
eun1,DIAMOND,III,Tizy,325,306,0.5150554675118859
eun1,DIAMOND,III,Rether,233,219,0.5154867256637168
eun1,DIAMOND,III,Bai,54,54,0.5
eun1,DIAMOND,III,wenda,57,43,0.57
eun1,DIAMOND,III,Almukantarat,194,182,0.5159574468085106
eun1,DIAMOND,III,Skavo Lacus,51,46,0.5257731958762887
eun1,DIAMOND,III,Zero Requiem,71,88,0.44654088050314467
eun1,DIAMOND,III,oreo pouli bro,91,83,0.5229885057471264
eun1,DIAMOND,III,Reconect,136,130,0.5112781954887218
eun1,DIAMOND,III,GangSh3t777,667,617,0.5194704049844237
eun1,DIAMOND,III,SugarDaddy14,282,277,0.5044722719141324
eun1,DIAMOND,III,Wieprzoras,336,307,0.5225505443234837
eun1,DIAMOND,III,Cyber Samurai,453,432,0.511864406779661
eun1,DIAMOND,III,D Λ N K Λ N ,41,65,0.3867924528301887
eun1,DIAMOND,III,FOÇUS,159,131,0.5482758620689655
eun1,DIAMOND,III,wad1m,86,76,0.5308641975308642
eun1,DIAMOND,III,ENOD,197,210,0.48402948402948404
eun1,DIAMOND,III,ODYSSEAS222,737,699,0.5132311977715878
eun1,DIAMOND,III,Kauscubi,239,235,0.5042194092827004
eun1,DIAMOND,III,Zeneeth,73,69,0.5140845070422535
eun1,DIAMOND,III,PP4Life,274,261,0.5121495327102804
eun1,DIAMOND,III,Kelstah,904,895,0.5025013896609227
eun1,DIAMOND,III,Pykersomniac,116,103,0.5296803652968036
eun1,DIAMOND,III,CYATO Jastrzomb,75,73,0.5067567567567568
eun1,DIAMOND,III,Richard Head,46,40,0.5348837209302325
eun1,DIAMOND,III,Soloing,381,381,0.5
eun1,DIAMOND,III,Too FAT to Fit,193,188,0.5065616797900262
eun1,DIAMOND,III,Ronan49,48,57,0.45714285714285713
eun1,DIAMOND,III,Fat420EgoCap,733,693,0.5140252454417953
eun1,DIAMOND,III,OcuIus,294,288,0.5051546391752577
eun1,DIAMOND,III,Kàstoras,33,38,0.4647887323943662
eun1,DIAMOND,III,DanTee96,171,154,0.5261538461538462
eun1,DIAMOND,III,Isnoss,93,59,0.6118421052631579
eun1,DIAMOND,III,siviriantiger,144,117,0.5517241379310345
eun1,DIAMOND,III,Urtan,202,198,0.505
eun1,DIAMOND,III,The Parez5,21,14,0.6
eun1,DIAMOND,III,M1kSaZ3k4,234,191,0.5505882352941176
eun1,DIAMOND,III,Wagyu Supreme,51,56,0.4766355140186916
eun1,DIAMOND,III,Znargo,57,64,0.47107438016528924
eun1,DIAMOND,III,vsak,251,206,0.5492341356673961
eun1,DIAMOND,III,Donnie Branko,474,477,0.49842271293375395
eun1,DIAMOND,III,Salu187,139,79,0.6376146788990825
eun1,DIAMOND,III,Wifebuff Werstef,43,40,0.5180722891566265
eun1,DIAMOND,III,Neka,61,40,0.6039603960396039
eun1,DIAMOND,III,Sneaky Blinder,430,394,0.5218446601941747
eun1,DIAMOND,III,FilippaoMeKakao,78,85,0.4785276073619632
eun1,DIAMOND,III,lORD bABA,225,196,0.5344418052256532
eun1,DIAMOND,III,Speedeath,104,58,0.6419753086419753
eun1,DIAMOND,III,lorge frend,219,218,0.5011441647597255
eun1,DIAMOND,III,Skulisia Zwh,125,123,0.5040322580645161
eun1,DIAMOND,III,Quintius,96,68,0.5853658536585366
eun1,DIAMOND,III,DOG BLACK,145,139,0.5105633802816901
eun1,DIAMOND,III,Gromislav,391,380,0.5071335927367056
eun1,DIAMOND,III,bezkarny,139,134,0.5091575091575091
eun1,DIAMOND,III,ERDI GOGOLI,492,487,0.5025536261491318
eun1,DIAMOND,III,Ryoiiki Tenkai,429,447,0.4897260273972603
eun1,DIAMOND,III,RC stationen,76,54,0.5846153846153846
eun1,DIAMOND,III,Dareline,148,84,0.6379310344827587
eun1,DIAMOND,III,Carpal to Rank 1,110,104,0.514018691588785
eun1,DIAMOND,III,Pumbaa 69,247,244,0.5030549898167006
eun1,DIAMOND,III,sayuο,174,181,0.49014084507042255
eun1,DIAMOND,III,EatPizzaFTW,821,791,0.5093052109181141
eun1,DIAMOND,III,Memor,215,216,0.4988399071925754
eun1,DIAMOND,III,Miryani,106,110,0.49074074074074076
eun1,DIAMOND,III,Kitakosalama,86,90,0.48863636363636365
eun1,DIAMOND,III,Daisy Onlyfans,191,134,0.5876923076923077
eun1,DIAMOND,III,olrak,496,480,0.5081967213114754
eun1,DIAMOND,III,Suigrun,36,34,0.5142857142857142
eun1,DIAMOND,III,Tyrusa,42,36,0.5384615384615384
eun1,DIAMOND,III,Turboheals,271,266,0.5046554934823091
eun1,DIAMOND,III,AKayle47,381,353,0.5190735694822888
eun1,DIAMOND,III,Shocksy,306,300,0.504950495049505
eun1,DIAMOND,III,UwU Ola,158,146,0.5197368421052632
eun1,DIAMOND,III,AdmiralMuszek,148,123,0.5461254612546126
eun1,DIAMOND,III,Frýďa,33,22,0.6
eun1,DIAMOND,III,Marmist,61,53,0.5350877192982456
eun1,DIAMOND,III,Fíha,86,82,0.5119047619047619
