region,rank,division,summonerName,win,lose,winRatio
kr,MASTER,-,섬집아기곰,144,112,0.5625
kr,MASTER,-,borenzhuan,169,146,0.5365
kr,MASTER,-,심삼봉,371,318,0.5385
kr,MASTER,-,뚝닥뚝딱,296,278,0.5157
kr,MASTER,-,Yur1 XD ,126,96,0.5676
kr,MASTER,-,DK Canyon,173,136,0.5599
kr,MASTER,-,RKO 맞은 존시나,596,547,0.5214
kr,MASTER,-,늙은 늑대,53,26,0.6709
kr,MASTER,-,피카츄11,544,517,0.5127
kr,MASTER,-,AOS s1 MPY,248,211,0.5403
kr,MASTER,-,표창이다 죽어랏,262,240,0.5219
kr,MASTER,-,haohaohao3,736,710,0.509
kr,MASTER,-,고래피자,610,547,0.5272
kr,MASTER,-,longer love,367,322,0.5327
kr,MASTER,-,07 Kled,182,140,0.5652
