region,rank,division,summonerName,win,lose,winRatio
ru,MASTER,-,NoNameNoProblems,105,88,0.544
ru,MASTER,-,Ермак,22,17,0.5641
ru,MASTER,-,Silent Wish,289,276,0.5115
ru,MASTER,-,Hungry lolo,211,161,0.5672
ru,MASTER,-,S М,234,208,0.5294
ru,MASTER,-,TwTv dima3trey,199,177,0.5293
ru,MASTER,-,CurtisJackson,428,381,0.529
ru,MASTER,-,NerfJgKataPls,112,87,0.5628
ru,MASTER,-,SobakaMidCarry,250,213,0.54
ru,MASTER,-,Bleach v9,366,303,0.5471
ru,MASTER,-,Zogebang еблан,460,441,0.5105
ru,MASTER,-,Fogzy,258,238,0.5202
ru,MASTER,-,heroin enjoyer,128,111,0.5356
ru,MASTER,-,lai xiao  qi,419,399,0.5122
ru,MASTER,-,EMpeRoRCriNGebOI,571,531,0.5181
ru,MASTER,-,Ен0тПолосКун,123,91,0.5748
ru,MASTER,-,eRr,115,93,0.5529
ru,MASTER,-,Cornelius,179,180,0.4986
ru,MASTER,-,OAOAOAOAOAOAOAOA,170,169,0.5015
ru,MASTER,-,Тюр,513,500,0.5064
ru,MASTER,-,Шишкин лес,543,514,0.5137
ru,MASTER,-,EU PRIDE,74,72,0.5068
ru,MASTER,-,OTP T1 Yasuo,145,114,0.5598
ru,MASTER,-,Каспийская сучка,430,394,0.5218
ru,MASTER,-,Jày Mªr,43,41,0.5119
ru,MASTER,-, Райзерлепуассон,88,73,0.5466
ru,MASTER,-,Вжух и ты ихний,83,62,0.5724
ru,MASTER,-,Devilast,165,120,0.5789
ru,MASTER,-,CD4,90,78,0.5357
ru,MASTER,-,Dorki,211,190,0.5262
ru,MASTER,-,Lord Hater,322,300,0.5177
ru,MASTER,-,Barbaroon,182,189,0.4906
ru,MASTER,-,lil peep abuser,110,99,0.5263
ru,MASTER,-,ASI FLO,93,80,0.5376
ru,MASTER,-,Touch Me Please,132,117,0.5301
ru,MASTER,-,Ederius,208,169,0.5517
ru,MASTER,-,fight gyry,252,212,0.5431
ru,MASTER,-,Хохел,243,209,0.5376
ru,MASTER,-,AvagaBunDol,88,80,0.5238
ru,MASTER,-,Polya blin klass,71,83,0.461
ru,MASTER,-,Gulgamenko,331,289,0.5339
ru,MASTER,-,Comenant,287,281,0.5053
ru,MASTER,-,doctor sex,191,163,0.5395
ru,MASTER,-,Витя Волибир,100,68,0.5952
ru,MASTER,-,не смурф акк,148,120,0.5522
ru,MASTER,-,BlackMambaMental,544,523,0.5098
ru,MASTER,-,Shelti4,190,139,0.5775
ru,MASTER,-,wannaOZ,129,68,0.6548
ru,MASTER,-,D1os del T1emp0,152,109,0.5824
ru,MASTER,-,Вlack Reaper,196,145,0.5748
ru,MASTER,-,Neela,245,225,0.5213
ru,MASTER,-,Lemonsqz,173,170,0.5044
