region,rank,division,summonerName,win,lose,winRatio
jp1,MASTER,-,Rina of Power,138,136,0.5036
jp1,MASTER,-,kho vi dep trai,275,250,0.5238
jp1,MASTER,-,紫咲有希,70,36,0.6604
jp1,MASTER,-,長島アイスティー,64,59,0.5203
jp1,MASTER,-,少爺型選手,216,190,0.532
jp1,MASTER,-,Ðraven,205,162,0.5586
jp1,MASTER,-,motohito,196,163,0.546
jp1,MASTER,-,hatinyang,79,59,0.5725
jp1,MASTER,-,ReadyToDie,212,175,0.5478
jp1,MASTER,-,wo shi owo,71,68,0.5108
jp1,MASTER,-,Hesio,58,49,0.5421
jp1,MASTER,-,Milan,142,146,0.4931
jp1,MASTER,-,Taffy,94,91,0.5081
jp1,MASTER,-,kle送,340,332,0.506
jp1,MASTER,-,耳聾聽不見,239,190,0.5571
jp1,MASTER,-,hauru,164,141,0.5377
jp1,MASTER,-,L0SER,393,363,0.5198
jp1,MASTER,-,LemonLime,344,289,0.5434
jp1,MASTER,-,IntQisFunQ,120,105,0.5333
jp1,MASTER,-,琺瑯夏,249,223,0.5275
jp1,MASTER,-,besu,286,269,0.5153
jp1,MASTER,-,ラストシャコ,402,352,0.5332
jp1,MASTER,-,Morde Bot,64,46,0.5818
jp1,MASTER,-,hiepdeptrai,826,772,0.5169
jp1,MASTER,-,きんきんあいす,259,259,0.5
jp1,MASTER,-,少年清气,99,69,0.5893
jp1,MASTER,-,ｑ51270841,64,47,0.5766
jp1,MASTER,-,名古屋中京大学,192,151,0.5598
jp1,MASTER,-,いきりADC,232,208,0.5273
jp1,MASTER,-,andy3real,287,257,0.5276
jp1,MASTER,-,Ln1nG,733,698,0.5122
jp1,MASTER,-,力の絶対信仰,210,208,0.5024
jp1,MASTER,-,Nishimura,551,512,0.5183
jp1,MASTER,-,ちぇすと,84,74,0.5316
jp1,MASTER,-,Unknown man,77,72,0.5168
jp1,MASTER,-,complexity,425,387,0.5234
jp1,MASTER,-,SKT T1 MaRin,36,24,0.6
jp1,MASTER,-,whitepantsssss,224,198,0.5308
jp1,MASTER,-,Pzzz,161,118,0.5771
jp1,MASTER,-,丶丶丶丶丶丶,146,124,0.5407
jp1,MASTER,-,wait for me ad,121,75,0.6173
jp1,MASTER,-,AIM4B,146,118,0.553
jp1,MASTER,-,Liaris,196,174,0.5297
jp1,MASTER,-,Day1week,144,129,0.5275
jp1,MASTER,-,Keiho,348,316,0.5241
jp1,MASTER,-,ßïñLäßläçk,344,314,0.5228
jp1,MASTER,-,あつあつあつお,94,78,0.5465
jp1,MASTER,-,禁書目録,97,76,0.5607
jp1,MASTER,-,yoshi,224,206,0.5209
jp1,MASTER,-,めるちゃn,44,34,0.5641
jp1,MASTER,-,IZ Choi YeNa,226,204,0.5256
jp1,MASTER,-,RJ Likkrit,67,64,0.5115
jp1,MASTER,-,ナマステ大隊長,173,148,0.5389
jp1,MASTER,-,Badwoman,134,122,0.5234
jp1,MASTER,-,Lunatic Liu,95,79,0.546
jp1,MASTER,-,Serene sea,234,209,0.5282
jp1,MASTER,-,sunleaf,191,184,0.5093
jp1,MASTER,-,doskoinpo,313,253,0.553
jp1,MASTER,-,鹿野千夏,224,202,0.5258
jp1,MASTER,-,りきはいってんね,124,88,0.5849
jp1,MASTER,-,binlingual,17,10,0.6296
jp1,MASTER,-,Veil Nebula,125,98,0.5605
jp1,MASTER,-,Cunagbi,53,31,0.631
jp1,MASTER,-,love neeko,265,257,0.5077
jp1,MASTER,-,Alley,104,41,0.7172
jp1,MASTER,-,香桃茶,58,30,0.6591
jp1,MASTER,-,kinatu,61,51,0.5446
jp1,MASTER,-,日本Uzi,150,101,0.5976
jp1,MASTER,-,LOLできない人,52,40,0.5652
jp1,MASTER,-,TheHongKwon,198,163,0.5485
jp1,MASTER,-,元气凱,144,106,0.576
jp1,MASTER,-,MyteamMidGap,170,143,0.5431
jp1,MASTER,-,kwwwl,78,53,0.5954
jp1,MASTER,-,ぷりも,108,85,0.5596
jp1,MASTER,-,走召糸色八〆鳥,132,132,0.5
jp1,MASTER,-,Gilgahmesh,68,40,0.6296
jp1,MASTER,-,viknm3fq9ni0qw4r,180,160,0.5294
jp1,MASTER,-,hetel,195,171,0.5328
jp1,MASTER,-,Eugeo,126,118,0.5164
jp1,MASTER,-,杰尼亀,423,412,0.5066
jp1,MASTER,-,BanbitKeith,189,169,0.5279
jp1,MASTER,-,fatalé,293,224,0.5667
jp1,MASTER,-,listen,200,170,0.5405
jp1,MASTER,-,Maririt,322,305,0.5136
jp1,MASTER,-,dellmu,535,503,0.5154
jp1,MASTER,-,ИBK,128,64,0.6667
jp1,MASTER,-,大阪府警察,211,161,0.5672
jp1,MASTER,-,俺の名はEーSwørd,210,187,0.529
jp1,MASTER,-,白い嘘,151,113,0.572
jp1,MASTER,-,ИBK,128,64,0.6667
jp1,MASTER,-,わすれもの,771,756,0.5049
jp1,MASTER,-,IZ Choi YeNa,226,204,0.5256
jp1,MASTER,-,元气凱,144,106,0.576
jp1,MASTER,-,ö n ö,176,185,0.4875
jp1,MASTER,-,ぴ の,83,62,0.5724
jp1,MASTER,-,Unneenahyman,421,378,0.5269
jp1,MASTER,-,orng,385,347,0.526
jp1,MASTER,-,ぷりも,108,85,0.5596
jp1,MASTER,-,2004Y JG,24,13,0.6486
jp1,MASTER,-,長島アイスティー,64,59,0.5203
jp1,MASTER,-,TheHongKwon,198,163,0.5485
jp1,MASTER,-,listen,200,170,0.5405
jp1,MASTER,-,Jungler,242,222,0.5216
jp1,MASTER,-,風の羽,437,436,0.5006
jp1,MASTER,-,Serene sea,234,209,0.5282
jp1,MASTER,-,kwwwl,78,53,0.5954
jp1,MASTER,-,あつあつあつお,94,78,0.5465
jp1,MASTER,-,In Iris,105,92,0.533
jp1,MASTER,-,sunleaf,191,184,0.5093
jp1,MASTER,-,keatte1,110,79,0.582
jp1,MASTER,-,日本の友達捜し,134,102,0.5678
jp1,MASTER,-,complexity,425,387,0.5234
jp1,MASTER,-,Chitannda  eru,493,477,0.5082
jp1,MASTER,-,尊尼獲加,97,70,0.5808
jp1,MASTER,-,想見君,55,59,0.4825
jp1,MASTER,-,binlingual,17,10,0.6296
jp1,MASTER,-,love neeko,265,257,0.5077
jp1,MASTER,-,えとな,47,42,0.5281
jp1,MASTER,-,琺瑯夏,249,223,0.5275
jp1,MASTER,-,itomari,94,61,0.6065
jp1,MASTER,-,fatalé,293,224,0.5667
jp1,MASTER,-,ま ろ,204,178,0.534
jp1,MASTER,-,BanbitKeith,189,169,0.5279
jp1,MASTER,-,Taffy,94,91,0.5081
jp1,MASTER,-,Kaoru RabbyHouse,303,276,0.5233
jp1,MASTER,-,AIM4B,146,118,0.553
jp1,MASTER,-,LOLできない人,52,40,0.5652
jp1,MASTER,-,ReadyToDie,212,175,0.5478
jp1,MASTER,-,Hesio,58,49,0.5421
jp1,MASTER,-,Vector Prince,356,324,0.5235
jp1,MASTER,-,ろのみや,64,56,0.5333
jp1,MASTER,-,hiepdeptrai,826,772,0.5169
jp1,MASTER,-,pzi,130,106,0.5508
jp1,MASTER,-,hetel,195,171,0.5328
