region,rank,division,summonerName,win,lose,winRatio
euw1,GRANDMASTER,-,A Bronze Jungler,187,144,0.565
euw1,GRANDMASTER,-,SOLNEX,635,597,0.5154
euw1,GRANDMASTER,-,Matthew L,325,284,0.5337
euw1,GRANDMASTER,-,cospect,180,149,0.5471
euw1,GRANDMASTER,-,Icelandwinter,73,42,0.6348
euw1,GRANDMASTER,-,Maikokoro,182,150,0.5482
euw1,GRANDMASTER,-,Kzed,303,273,0.526
euw1,GRANDMASTER,-,CS Big Boss,291,233,0.5553
euw1,GRANDMASTER,-,Infoneral,493,455,0.52
euw1,GRANDMASTER,-,STARMETAL VENDOR,658,631,0.5105
euw1,GRANDMASTER,-,SirNukesAlott,342,299,0.5335
euw1,GRANDMASTER,-,l Need Blood ,1014,1006,0.502
euw1,GRANDMASTER,-,woshidoinb,108,74,0.5934
euw1,GRANDMASTER,-,GW Bob,339,309,0.5231
euw1,GRANDMASTER,-,Xenis,274,228,0.5458
euw1,GRANDMASTER,-,Achuu,566,539,0.5122
euw1,GRANDMASTER,-,bird in a cage,176,147,0.5449
euw1,GRANDMASTER,-,Maria CaIIas,185,147,0.5572
euw1,GRANDMASTER,-,Raidër,192,168,0.5333
euw1,GRANDMASTER,-,WHEELCHAIRWIZARD,222,198,0.5286
euw1,GRANDMASTER,-,kíbah,87,76,0.5337
euw1,GRANDMASTER,-,SoloAbuser,170,124,0.5782
euw1,GRANDMASTER,-,Sorya,298,220,0.5753
euw1,GRANDMASTER,-,Eneino,1078,1045,0.5078
euw1,GRANDMASTER,-,II Anyone,944,888,0.5153
euw1,GRANDMASTER,-,Goldguns88,88,61,0.5906
euw1,GRANDMASTER,-,IDRNKURMILKSHAKE,709,659,0.5183
euw1,GRANDMASTER,-,Shinzouku,342,299,0.5335
euw1,GRANDMASTER,-,Dark StarZscream,252,210,0.5455
euw1,GRANDMASTER,-,uwumedoniumuwu,330,278,0.5428
euw1,GRANDMASTER,-,Linkkey1,322,301,0.5169
euw1,GRANDMASTER,-,Nsurr1,441,394,0.5281
euw1,GRANDMASTER,-,pipey,111,83,0.5722
euw1,GRANDMASTER,-,CaÞs,828,757,0.5224
