region,rank,division,summonerName,win,lose,winRatio,DorF
kr,PLATINUM,IV,결속력,71,75,0.4863,0
kr,PLATINUM,IV,Poems of a Star,52,41,0.5591,1
kr,PLATINUM,IV,정글칼챔하면안함,69,69,0.5,0
kr,PLATINUM,IV,챌린저꼭가는사람,114,107,0.5158,2
kr,PLATINUM,IV,롤체만하는유저,62,54,0.5345,1
kr,PLATINUM,IV,모솔후다 조건우,516,562,0.4787,2
kr,PLATINUM,IV,암흑용사,300,234,0.5618,2
kr,PLATINUM,IV,ezezeez,6,9,0.4,1
kr,PLATINUM,IV,너는못하는것,185,138,0.5728,1
kr,PLATINUM,IV,물좀 많이 마셔라,21,21,0.5,1
kr,PLATINUM,IV,바르고고운말3241,75,74,0.5034,1
kr,PLATINUM,IV,UPioad,96,85,0.5304,1
kr,PLATINUM,IV,충무동 정우,19,19,0.5,2
kr,PLATINUM,IV,똥꾸뚱꾸,98,52,0.6533,1
kr,PLATINUM,IV,리그진냥,82,69,0.543,1
kr,PLATINUM,IV,곱창렬,88,40,0.6875,2
kr,PLATINUM,IV,흑구공,332,363,0.4777,1
kr,PLATINUM,IV,경식빠가,144,118,0.5496,1
kr,PLATINUM,IV,어쩌라고너할꺼해,147,168,0.4667,2
kr,PLATINUM,IV,신유준윤태훈친구,443,418,0.5145,2
kr,PLATINUM,IV,명예멈춰,100,80,0.5556,1
kr,PLATINUM,IV,혜 규,31,9,0.775,1
kr,PLATINUM,IV,낭만 호성창,63,56,0.5294,2
kr,PLATINUM,IV,달 례,130,96,0.5752,2
kr,PLATINUM,IV,성장정글탑빅토르,244,246,0.498,2
kr,PLATINUM,IV,메론 전용원딜,16,15,0.5161,1
kr,PLATINUM,IV,보금쟁이,156,138,0.5306,1
kr,PLATINUM,III,엽기떡볶이교촌치킨허니콤보,68,56,0.5484,1
kr,PLATINUM,III,또물보라를일으켜다다다다다다다,52,53,0.4952,2
kr,PLATINUM,III,석시경,198,185,0.517,1
kr,PLATINUM,III,잭스장인박희승,61,71,0.4621,0
kr,PLATINUM,III,망할 미련아,141,131,0.5184,1
kr,PLATINUM,III,랜턴안타십련아,301,296,0.5042,1
kr,PLATINUM,III,클레드의 왕,44,51,0.4632,0
kr,PLATINUM,III,C R A A Z Y,226,204,0.5256,1
kr,PLATINUM,III,돌잔치서도란잡음,142,78,0.6455,1
kr,PLATINUM,III,Wang 귀 YO,128,122,0.512,1
kr,PLATINUM,III,알림모드,30,22,0.5769,1
kr,PLATINUM,III,KR stone,98,94,0.5104,2
kr,PLATINUM,III,엄준식alive,346,325,0.5156,1
kr,PLATINUM,III,진띰펀치,206,183,0.5296,1
kr,PLATINUM,III,동탄 롯데리아 케찹도둑 이창현,52,43,0.5474,2
kr,PLATINUM,III,나무정령외길인생,98,90,0.5213,2
kr,PLATINUM,III,henjuni,217,186,0.5385,1
kr,PLATINUM,III,몽키D민수,185,157,0.5409,1
kr,PLATINUM,III,내가탑라인전진다면정글차이갱와라,47,46,0.5054,1
kr,PLATINUM,III,양학하는 노하영,70,58,0.5469,1
kr,PLATINUM,III,20200731,259,213,0.5487,1
kr,PLATINUM,III,마스터갈게요이제,64,71,0.4741,0
kr,PLATINUM,III,밀짚모자해적루피,98,103,0.4876,2
kr,PLATINUM,III,SOLAKA,116,110,0.5133,1
kr,PLATINUM,III,아늑한 밤,72,75,0.4898,1
kr,PLATINUM,III,Hwom,77,80,0.4904,1
kr,PLATINUM,III,원딜 분양 받아요,300,288,0.5102,1
kr,PLATINUM,III,적이랑싸워제발,83,89,0.4826,0
kr,PLATINUM,III,한남서태훈,409,382,0.5171,2
kr,PLATINUM,III,RAITTO SUP,83,75,0.5253,1
kr,PLATINUM,III,검은육회,97,90,0.5187,1
kr,PLATINUM,III,용인박,40,40,0.5,0
kr,PLATINUM,III,메가리퐁,92,70,0.5679,0
kr,PLATINUM,III,2021새해복받아유,18,25,0.4186,0
kr,PLATINUM,III,응애나아기범고래,39,40,0.4937,1
kr,PLATINUM,III,새길삐,21,17,0.5526,1
kr,PLATINUM,III,불기사321,645,612,0.5131,1
kr,PLATINUM,III,나나나눈누,37,23,0.6167,2
kr,PLATINUM,III,검에 바람을,244,195,0.5558,1
kr,PLATINUM,III,알아서하는사람,207,219,0.4859,1
kr,PLATINUM,III,민짱이,79,59,0.5725,1
kr,PLATINUM,III,백크의요종도,442,419,0.5134,1
kr,PLATINUM,III,l Anivia l,72,43,0.6261,2
kr,PLATINUM,III,N0 chatting plz,391,388,0.5019,1
kr,PLATINUM,III,인생시영,181,173,0.5113,1
kr,PLATINUM,III,두부린,479,444,0.519,1
kr,PLATINUM,III,Tool King2,307,306,0.5008,1
kr,PLATINUM,III,토니장,305,281,0.5205,2
kr,PLATINUM,III,미아핑찍는사람,259,233,0.5264,1
kr,PLATINUM,III,rulrulrr,46,32,0.5897,2
kr,PLATINUM,III,NO Die MID win,166,152,0.522,1
kr,PLATINUM,III,서폿동동,97,84,0.5359,1
kr,PLATINUM,III,예티 의 반란 ,98,77,0.56,1
kr,PLATINUM,III,1티어 조이 ,63,58,0.5207,1
kr,PLATINUM,III,킬 각은 내가볼게,108,69,0.6102,1
kr,PLATINUM,III,접영은정말재밌어,92,97,0.4868,1
kr,PLATINUM,III,01041439770,326,259,0.5573,1
kr,PLATINUM,III,도레미파솥라시도,8,9,0.4706,2
kr,PLATINUM,III,소옹씨임,522,515,0.5034,1
kr,PLATINUM,III,매우 배고픔,254,235,0.5194,1
kr,PLATINUM,III,꿈을이루,146,144,0.5034,1
kr,PLATINUM,III,안녕나동호2,17,26,0.3953,1
kr,PLATINUM,III,정쟤범,539,539,0.5,1
kr,PLATINUM,III,편 월,114,92,0.5534,2
kr,PLATINUM,III,정인앙 ,26,26,0.5,1
kr,PLATINUM,III,뚱 해,316,294,0.518,1
kr,PLATINUM,III,솔킬내는기계,35,28,0.5556,1
kr,PLATINUM,III,님 님 왜 화났음,38,41,0.481,0
kr,PLATINUM,III,땅후니곧전역,158,136,0.5374,0
kr,PLATINUM,III,IlI1lII,101,104,0.4927,1
kr,PLATINUM,III,wo bu yao ying,12,18,0.4,0
kr,PLATINUM,III,닳           븃 ,128,121,0.5141,2
kr,PLATINUM,III,asdhiun4rel,102,90,0.5312,2
kr,PLATINUM,III,같이 밥 먹을까  ,227,254,0.4719,1
kr,PLATINUM,III,밥은먹고살아야지,45,55,0.45,1
kr,PLATINUM,III,유나니니니,145,132,0.5235,2
kr,PLATINUM,III,Jungle1v1,228,219,0.5101,1
kr,PLATINUM,III,히힛 발싸,48,38,0.5581,1
kr,PLATINUM,III,onedeal trainee,137,124,0.5249,1
kr,PLATINUM,III,양띵샌즈허팝ppap마크맨TV,40,50,0.4444,2
kr,PLATINUM,III,주녕입니다,336,294,0.5333,1
kr,PLATINUM,III,사일하는혜지,156,132,0.5417,1
kr,PLATINUM,III,Alef,78,80,0.4937,1
kr,PLATINUM,III,오마이걸 효정님 ,9,10,0.4737,0
kr,PLATINUM,III,뭘쳐다봐어디살아,121,95,0.5602,2
kr,PLATINUM,III,Rose PXG,27,36,0.4286,3
kr,PLATINUM,III,윽잠깐만뼈맞았어,11,16,0.4074,1
kr,PLATINUM,III,DOPA1234,87,95,0.478,1
kr,PLATINUM,III,Axiyos,101,110,0.4787,1
kr,PLATINUM,III,아냐 넌 잘했어,120,121,0.4979,2
kr,PLATINUM,III,AD KxxG,111,112,0.4978,1
kr,PLATINUM,III,lllllliiil,13,26,0.3333,2
kr,PLATINUM,III,동화나라뚜뚜공주,53,32,0.6235,2
kr,PLATINUM,III,로제누나사랑해요,249,271,0.4788,1
kr,PLATINUM,III,국이짜다아,232,212,0.5225,2
kr,PLATINUM,III,어름코,86,70,0.5513,1
kr,PLATINUM,III,나는슈퍼큐티다,35,41,0.4605,1
kr,PLATINUM,III,XiJinping Fans,411,412,0.4994,1
kr,PLATINUM,III,TF 브레인웨이브,89,88,0.5028,1
kr,PLATINUM,III,I피로물든심장I,88,60,0.5946,1
kr,PLATINUM,III,hiuloo,61,57,0.5169,1
kr,PLATINUM,III,정글러의 기본,142,106,0.5726,1
kr,PLATINUM,III,나미드좀잘함,180,174,0.5085,1
kr,PLATINUM,III,재아가는 아가야,190,194,0.4948,1
kr,PLATINUM,III,꿀벌그모,63,52,0.5478,1
kr,PLATINUM,III,밥솥단지 ,237,214,0.5255,1
kr,PLATINUM,III,조 챌,141,137,0.5072,1
kr,PLATINUM,III,세상에나쁜그랩,802,794,0.5025,1
kr,PLATINUM,III,띠 꾸,185,170,0.5211,1
kr,PLATINUM,III,가천대 체육학과,299,245,0.5496,1
kr,PLATINUM,III,갓병대 욱,368,347,0.5147,1
kr,PLATINUM,III,96 쥐,147,128,0.5345,1
kr,PLATINUM,III,나는중1이다,101,82,0.5519,2
kr,PLATINUM,III,KRdaddak2,370,377,0.4953,2
kr,PLATINUM,III,icecrm,85,91,0.483,0
kr,PLATINUM,III,plz happy,149,132,0.5302,1
kr,PLATINUM,III,입털면던져드려용,59,47,0.5566,2
kr,PLATINUM,III,만능이될래,11,19,0.3667,0
kr,PLATINUM,III,쀼            잇,60,59,0.5042,2
kr,PLATINUM,III,안전정확대리기사,198,187,0.5143,1
kr,PLATINUM,III,신동 공주,216,219,0.4966,1
kr,PLATINUM,III,정다유,89,66,0.5742,1
kr,PLATINUM,III,누가 먹였니 너의 높은 값어칠,68,56,0.5484,1
kr,PLATINUM,III,뉴냔쮸,65,58,0.5285,1
kr,PLATINUM,III,우리 여기서 끝내,292,264,0.5252,2
kr,PLATINUM,III,동글동글구체,53,40,0.5699,1
kr,PLATINUM,III,성풍식,52,74,0.4127,2
kr,PLATINUM,III,ZxxQxxP,68,63,0.5191,1
kr,PLATINUM,III,Blades End,195,159,0.5508,1
kr,PLATINUM,III,2021년10월6일9시,147,141,0.5104,2
kr,PLATINUM,III,990911,77,67,0.5347,0
kr,PLATINUM,III,버린계정입니다,89,83,0.5174,1
kr,PLATINUM,III,한 울,276,279,0.4973,1
kr,PLATINUM,III,Hide on bu랄쓰,151,121,0.5551,1
kr,PLATINUM,III,에이더,130,101,0.5628,1
kr,PLATINUM,III,KraTos2,42,35,0.5455,0
kr,PLATINUM,III,Fat Zac,1001,1000,0.5002,1
kr,PLATINUM,III,오송민,47,41,0.5341,2
kr,PLATINUM,III,se12xking,11,13,0.4583,0
kr,PLATINUM,III,낮을 밝히는 해,6,11,0.3529,0
kr,PLATINUM,III,카타장인 박세현,237,221,0.5175,2
kr,PLATINUM,III,hfubVHDuAWVF,180,169,0.5158,1
kr,PLATINUM,III,도마동보스,66,72,0.4783,1
kr,PLATINUM,III,sooyaoa,211,199,0.5146,0
kr,PLATINUM,III,아실암,102,110,0.4811,1
kr,PLATINUM,III,시작의 봄,84,70,0.5455,1
kr,PLATINUM,III,아이언가는법좀,21,10,0.6774,0
kr,PLATINUM,III,케인boss,444,467,0.4874,2
kr,PLATINUM,III,이기려는 사람,105,89,0.5412,1
kr,PLATINUM,III,동물원영어로주지,659,644,0.5058,1
kr,PLATINUM,III,쑤호천사,188,155,0.5481,2
kr,PLATINUM,III,여 진 타 릭,168,145,0.5367,1
kr,PLATINUM,III,lin wei xian,141,141,0.5,0
kr,PLATINUM,III,OOOOOOOAAA,243,234,0.5094,2
kr,PLATINUM,III,담걸린 ShowMaker,39,52,0.4286,2
kr,PLATINUM,III,Bisou Fleur,43,31,0.5811,1
kr,PLATINUM,III,호남고등학교,60,54,0.5263,1
kr,PLATINUM,III,청주etch엔지니어,317,271,0.5391,1
kr,PLATINUM,III,동탄노인정바둑돌도둑엄준식,57,54,0.5135,0
kr,PLATINUM,III,화창한새벽,79,68,0.5374,1
kr,PLATINUM,III,cofrksek,406,352,0.5356,1
kr,PLATINUM,III,8741531581,61,48,0.5596,1
kr,PLATINUM,III,달의여신 하민준,169,150,0.5298,1
kr,PLATINUM,III,치킨마요쿰척쿰척,65,65,0.5,1
kr,PLATINUM,III,호들갑떨지마라,100,93,0.5181,1
kr,PLATINUM,III,끄 긍,262,253,0.5087,1
kr,PLATINUM,III,문빠따다,186,149,0.5552,1
kr,PLATINUM,III,고수인호123,105,84,0.5556,2
kr,PLATINUM,III,표창이 세 개,49,51,0.49,2
kr,PLATINUM,III,핑크보물지도,272,272,0.5,1
kr,PLATINUM,III,윤씨네맛집,261,235,0.5262,2
kr,PLATINUM,III,CS먹어 유댕아,64,44,0.5926,2
kr,PLATINUM,III,화려한솔로킬을내는사람의킬각,92,78,0.5412,1
kr,PLATINUM,III,GWANG GIGA WIFI,109,81,0.5737,2
kr,PLATINUM,III,배가매우고파요,115,124,0.4812,2
kr,PLATINUM,III,a f I y m,490,516,0.4871,1
kr,PLATINUM,III,다이아까지 30일,108,98,0.5243,2
kr,PLATINUM,III,So1o Day,158,170,0.4817,0
kr,PLATINUM,III,부대찌개사랑해요,101,97,0.5101,2
kr,PLATINUM,III,for luv,27,34,0.4426,0
kr,PLATINUM,III, Antarktis,335,319,0.5122,2
kr,PLATINUM,III,너자신을믿지마,69,45,0.6053,1
kr,PLATINUM,III,티스푼입니다만,367,365,0.5014,1
kr,PLATINUM,III,인걸이 드루와,20,10,0.6667,0
kr,PLATINUM,III,미 독,251,233,0.5186,1
kr,PLATINUM,III,탑잘하는편이야,114,111,0.5067,2
kr,PLATINUM,III,아랫집 삐뽀,155,120,0.5636,2
kr,PLATINUM,III,viveb,43,34,0.5584,1
kr,PLATINUM,III,1번참가자 오일남,374,352,0.5152,0
kr,PLATINUM,III,신헤지,97,76,0.5607,1
kr,PLATINUM,III,소울크라이,15,16,0.4839,2
kr,PLATINUM,III,Pernaban08925844,69,65,0.5149,2
kr,PLATINUM,III,대성 유튜브 구독,183,145,0.5579,2
kr,PLATINUM,III,chenxiouhio,15,29,0.3409,1
kr,PLATINUM,III,Jg  8x8,294,339,0.4645,2
kr,PLATINUM,III,골든딸,4,6,0.4,1
kr,PLATINUM,III,20000302,106,125,0.4589,2
kr,PLATINUM,III,떠린이,285,294,0.4922,1
kr,PLATINUM,III,Rudler,152,133,0.5333,0
kr,PLATINUM,III,츠지미상데스,68,56,0.5484,1
kr,PLATINUM,III,술먹고짹짹,8,8,0.5,1
kr,PLATINUM,III,행동금지,119,109,0.5219,1
kr,PLATINUM,III,팽이달,703,664,0.5143,1
kr,PLATINUM,III,테 자,148,128,0.5362,1
kr,PLATINUM,III,D점멸삭제,110,86,0.5612,1
kr,PLATINUM,II,xpxoxixuxyxtxrxe,87,78,0.5273,0
kr,PLATINUM,II,냥채원,34,19,0.6415,2
kr,PLATINUM,II,느뀜이,115,101,0.5324,2
kr,PLATINUM,II,못한다고하면울어,12,17,0.4138,1
kr,PLATINUM,II,와보와보,59,56,0.513,0
kr,PLATINUM,II,이름사용가능,174,133,0.5668,1
kr,PLATINUM,II,RUSH BLINDERS,376,372,0.5027,1
kr,PLATINUM,II,꿀주먹 바이,188,193,0.4934,1
kr,PLATINUM,II,애기헤스,109,89,0.5505,1
kr,PLATINUM,II,산소호흡기원딜,210,183,0.5344,1
kr,PLATINUM,II,반 월 총,174,126,0.58,2
kr,PLATINUM,II,찐쪼땅,152,166,0.478,0
kr,PLATINUM,II,일본빡빡이,242,230,0.5127,1
kr,PLATINUM,II,복현동여부초밥,42,47,0.4719,1
kr,PLATINUM,II,KrGwen,191,163,0.5395,2
kr,PLATINUM,II,녹차라떼2샷추가,15,8,0.6522,1
kr,PLATINUM,II,느껴지시나요,7,9,0.4375,2
kr,PLATINUM,II,LavaCrab,35,29,0.5469,1
kr,PLATINUM,II,러넌큘러스,52,36,0.5909,2
kr,PLATINUM,II,한키위,107,120,0.4714,2
kr,PLATINUM,II,zpxp,15,18,0.4545,1
kr,PLATINUM,II,Blue I Candy,369,317,0.5379,1
kr,PLATINUM,II,XX팀 미드,88,78,0.5301,1
kr,PLATINUM,II,Ricochet77,116,108,0.5179,2
kr,PLATINUM,II,156156651,13,10,0.5652,0
kr,PLATINUM,II,Inception2010,12,16,0.4286,1
kr,PLATINUM,II,LlLlLlALlLlLl,109,123,0.4698,2
kr,PLATINUM,II,미드차이미드차이야야야야야야야,400,391,0.5057,1
kr,PLATINUM,II,초코코라떼,118,120,0.4958,1
kr,PLATINUM,II,동탄슈퍼마켓아이스크림도둑엄준식,34,24,0.5862,1
kr,PLATINUM,II,폐지줍는할머니리어카뺏는김현호,22,6,0.7857,1
kr,PLATINUM,II,비피트,58,29,0.6667,2
kr,PLATINUM,II,이기적인 이상혁,127,117,0.5205,2
kr,PLATINUM,II,승리보다는재미,152,145,0.5118,1
kr,PLATINUM,II,4등급 귤,52,40,0.5652,2
kr,PLATINUM,II,알았어안깝칠게,803,780,0.5073,1
kr,PLATINUM,II,랴 칸,122,103,0.5422,1
kr,PLATINUM,II,Someday Jo Glass,217,205,0.5142,1
kr,PLATINUM,II,solo rank system,657,654,0.5011,1
kr,PLATINUM,II,AiseiTenshi,37,25,0.5968,0
kr,PLATINUM,II,핵귀요미 상워니,144,116,0.5538,1
kr,PLATINUM,II,짝사랑이끝났다,42,34,0.5526,2
kr,PLATINUM,II,나 쫌 귀엽다,60,59,0.5042,1
kr,PLATINUM,II,나도 늙는구나,154,154,0.5,2
kr,PLATINUM,II,유행뀨,65,45,0.5909,1
kr,PLATINUM,II,매일 행복할래요,13,11,0.5417,3
kr,PLATINUM,II,young parang,158,173,0.4773,1
kr,PLATINUM,II,현포터,5,10,0.3333,0
kr,PLATINUM,II,션후빈,119,119,0.5,1
kr,PLATINUM,II,얼음왕자개굴2세,115,97,0.5425,1
kr,PLATINUM,II,Erinus,138,78,0.6389,1
kr,PLATINUM,II,뚜벅이 렐,6,4,0.6,1
kr,PLATINUM,II,didwoajkb,145,115,0.5577,0
kr,PLATINUM,II,아침형인간,7,12,0.3684,1
kr,PLATINUM,II,ehfrhforhforhfo,76,82,0.481,2
kr,PLATINUM,II,니엄마줘도안먹어,275,244,0.5299,1
kr,PLATINUM,II,오 동태식이,119,129,0.4798,2
kr,PLATINUM,II,dfdfrt,83,88,0.4854,2
kr,PLATINUM,II,길35,15,17,0.4688,1
kr,PLATINUM,II,나 혁긴데,391,344,0.532,1
kr,PLATINUM,II,석이는외로워,21,16,0.5676,1
kr,PLATINUM,II,지능순,103,76,0.5754,2
kr,PLATINUM,II,꾸앙태,14,10,0.5833,1
kr,PLATINUM,II,우주비행 꿀벌,127,118,0.5184,2
kr,PLATINUM,II,야 왜 나 안 챙기냐,336,289,0.5376,2
kr,PLATINUM,II,채유댕,45,29,0.6081,1
kr,PLATINUM,II,쀼쀼캐,151,149,0.5033,1
kr,PLATINUM,II,다람쥐승희,33,33,0.5,1
kr,PLATINUM,II,입암잼민이,90,48,0.6522,1
kr,PLATINUM,II,Sawako ni todoke,26,32,0.4483,1
kr,PLATINUM,II,자유여신상,77,67,0.5347,1
kr,PLATINUM,II,dddddddb,71,66,0.5182,1
kr,PLATINUM,II,스타귀재,81,91,0.4709,1
kr,PLATINUM,II,지후니와떠염,65,53,0.5508,1
kr,PLATINUM,II,다있쏘,127,115,0.5248,1
kr,PLATINUM,II,xiaopangxianOvO,20,25,0.4444,0
kr,PLATINUM,II,꽃산타,234,225,0.5098,1
kr,PLATINUM,II,먹고 싶은 놈,132,106,0.5546,2
kr,PLATINUM,II,Danzi de katu,296,301,0.4958,0
kr,PLATINUM,II,517Badwoman,145,124,0.539,1
kr,PLATINUM,II,양민 청소기,521,469,0.5263,1
kr,PLATINUM,II,원리이해중,84,83,0.503,2
kr,PLATINUM,II,ni zhao si ma,102,114,0.4722,1
kr,PLATINUM,II,아래다터지는계정,44,61,0.419,1
kr,PLATINUM,II,Ashes down,627,630,0.4988,2
kr,PLATINUM,II,23년3월전역 쥐쥐,93,85,0.5225,1
kr,PLATINUM,II,귀족 탑라이너,76,45,0.6281,1
kr,PLATINUM,II,27박치기공룡,311,289,0.5183,1
kr,PLATINUM,II,억지부리면 차단,37,37,0.5,2
kr,PLATINUM,II,이디야토끠넛라떼,106,87,0.5492,1
kr,PLATINUM,II,Giselle Love,25,20,0.5556,1
kr,PLATINUM,II,차단하고할게영,56,44,0.56,1
kr,PLATINUM,II,이모티콘멘,9,5,0.6429,2
kr,PLATINUM,II,원딜잘하고싶다0,122,131,0.4822,1
kr,PLATINUM,II,따갚좌,86,71,0.5478,1
kr,PLATINUM,II,Top goat,98,66,0.5976,3
kr,PLATINUM,II,수학대제전,63,49,0.5625,1
kr,PLATINUM,II,재hyeok2,193,175,0.5245,2
kr,PLATINUM,II,Dopa Twitch,122,112,0.5214,2
kr,PLATINUM,II,Oh Sweet,108,94,0.5347,2
kr,PLATINUM,II,하사 신호준,744,690,0.5188,2
kr,PLATINUM,II,음주운전 노홍철,90,80,0.5294,1
kr,PLATINUM,II,zxc123456,146,128,0.5328,1
kr,PLATINUM,II,아이유 러브포엠,87,64,0.5762,1
kr,PLATINUM,II,iF 잠만보,7,5,0.5833,0
kr,PLATINUM,II,hwang in yeop,45,26,0.6338,1
kr,PLATINUM,II,Dingji bangpai,449,429,0.5114,1
kr,PLATINUM,II,Konisi haruna,60,51,0.5405,2
kr,PLATINUM,II,XDavenom,79,68,0.5374,1
kr,PLATINUM,II,갱플나와라,255,225,0.5312,1
kr,PLATINUM,II,여신지미닝,82,66,0.5541,2
kr,PLATINUM,II,빡겜유저 코코팜,54,43,0.5567,1
kr,PLATINUM,II,크왕크왕크와왕,636,638,0.4992,1
kr,PLATINUM,II,백정원석,120,106,0.531,1
kr,PLATINUM,II,곰 타라,84,81,0.5091,1
kr,PLATINUM,II,fcS Leopard,35,35,0.5,3
kr,PLATINUM,II,합둘곱,147,117,0.5568,1
kr,PLATINUM,II,잣같으면박는사람,95,102,0.4822,1
kr,PLATINUM,II,칠돈가,328,243,0.5744,1
kr,PLATINUM,II,호쭘이,39,39,0.5,1
kr,PLATINUM,II,별풍선은저주세요,158,136,0.5374,1
kr,PLATINUM,II,손수건포도,28,17,0.6222,0
kr,PLATINUM,II,휴가나가고싶다고,352,317,0.5262,1
kr,PLATINUM,II,제인 소나타,58,55,0.5133,1
kr,PLATINUM,II,예쁘게 대해줘요 ,129,109,0.542,2
kr,PLATINUM,II,티생충,112,96,0.5385,2
kr,PLATINUM,II,강박결벽증걸린원딜왕자,42,40,0.5122,1
kr,PLATINUM,II,너와 함께한 시간 모두 빛났다,25,13,0.6579,1
kr,PLATINUM,II,캐니언 아니에요,184,168,0.5227,1
kr,PLATINUM,II,PureMoist,38,39,0.4935,2
kr,PLATINUM,II,모두모두잘안되길,268,267,0.5009,2
kr,PLATINUM,II,갑 애,37,23,0.6167,2
kr,PLATINUM,II,킬양보 안합니다,113,87,0.565,1
kr,PLATINUM,II,Neil Armstrong,57,43,0.57,2
kr,PLATINUM,II,서연킹,40,27,0.597,1
kr,PLATINUM,II,그린벨트 묶인땅,103,100,0.5074,1
kr,PLATINUM,II,김치치즈만두,266,247,0.5185,1
kr,PLATINUM,II,반월 플존 매니저,11,38,0.2245,1
kr,PLATINUM,II,I love you Annie,82,70,0.5395,1
kr,PLATINUM,II,미드에갱좀와라,41,28,0.5942,1
kr,PLATINUM,II,풀 불 물,111,93,0.5441,1
kr,PLATINUM,II,한남 은현,5,9,0.3571,2
kr,PLATINUM,II,Wish 리셉,28,29,0.4912,1
kr,PLATINUM,II,lllIIllIlllII,121,107,0.5307,1
kr,PLATINUM,II,moaa,246,223,0.5245,2
kr,PLATINUM,II,세체폿 한상민,32,50,0.3902,1
kr,PLATINUM,II,kidccozyboy,96,68,0.5854,1
kr,PLATINUM,II,소이바라기,147,142,0.5087,1
kr,PLATINUM,II,한결같은 소환사,122,127,0.49,1
kr,PLATINUM,II,SHJOA,138,123,0.5287,0
kr,PLATINUM,II,명장의 큐브1,104,122,0.4602,1
kr,PLATINUM,II,177cm64kg20cm,102,91,0.5285,1
kr,PLATINUM,II,cvwjhieawfjlhikf,482,464,0.5095,2
kr,PLATINUM,II,Haeca,257,242,0.515,1
kr,PLATINUM,II,RiFZ,27,21,0.5625,1
kr,PLATINUM,II,머니게이,682,641,0.5155,2
kr,PLATINUM,II,LoHanM,16,19,0.4571,0
kr,PLATINUM,II,노답이면 차단,459,455,0.5022,1
kr,PLATINUM,II,teddy12345,23,9,0.7188,1
kr,PLATINUM,II,최주뇽 3,65,78,0.4545,1
kr,PLATINUM,II,버스타는평타싸개,22,19,0.5366,1
kr,PLATINUM,II,피식목마,59,50,0.5413,2
kr,PLATINUM,II,내똥물을치우거라,15,8,0.6522,0
kr,PLATINUM,II,카토 메구미 팬 ,47,35,0.5732,2
kr,PLATINUM,II,장다영 안티fan,317,276,0.5346,1
kr,PLATINUM,II,이봐요 롱탐노씨,63,68,0.4809,2
kr,PLATINUM,II,Lupang 2,129,127,0.5039,0
kr,PLATINUM,II,ASF blackpearl,19,26,0.4222,0
kr,PLATINUM,II,어린이보호구역스피드레이서김지호,394,345,0.5332,1
kr,PLATINUM,II,S급 TOP,711,697,0.505,1
kr,PLATINUM,II,정글왕 용이,548,553,0.4977,1
kr,PLATINUM,II,가렌은어쩌면,85,70,0.5484,2
kr,PLATINUM,II,멘탈은스님,223,205,0.521,1
kr,PLATINUM,II,가버령,84,79,0.5153,1
kr,PLATINUM,II,adadcd,298,268,0.5265,1
kr,PLATINUM,II,우지 아들래미,173,163,0.5149,2
kr,PLATINUM,II,project 베인,96,90,0.5161,2
kr,PLATINUM,II,혐오스러운중국인,122,103,0.5422,2
kr,PLATINUM,II,릉주대 김대리,101,89,0.5316,2
kr,PLATINUM,II,칼바람칼바람칼바람칼바람,151,127,0.5432,2
kr,PLATINUM,II,파랑유미,488,422,0.5363,2
kr,PLATINUM,II,소나기 소리,146,149,0.4949,1
kr,PLATINUM,II,로밍을가보자,159,156,0.5048,2
kr,PLATINUM,II,mei zien xiang,124,113,0.5232,1
kr,PLATINUM,II,향로무새,56,39,0.5895,0
kr,PLATINUM,II,박재형박재형박재형박재형박재형,42,48,0.4667,1
kr,PLATINUM,II,그 날 새벽 ,53,68,0.438,1
kr,PLATINUM,II,탈 킹,15,15,0.5,1
kr,PLATINUM,II,클템 해설,23,12,0.6571,1
kr,PLATINUM,II,친구없는 준현이,31,21,0.5962,1
kr,PLATINUM,II,밥먹을시간이야,17,8,0.68,1
kr,PLATINUM,II,Dor0thy,46,37,0.5542,1
kr,PLATINUM,II,훈지훈,70,61,0.5344,1
kr,PLATINUM,II,15 GG King,209,192,0.5212,0
kr,PLATINUM,II,또 야,8,10,0.4444,1
kr,PLATINUM,II,땃쥐는 잘못없어,23,13,0.6389,1
kr,PLATINUM,II,존버 제라스,95,78,0.5491,2
kr,PLATINUM,II,아가씨와 밤,15,21,0.4167,2
kr,PLATINUM,II,백정의호흡 제2형,333,299,0.5269,1
kr,PLATINUM,II,카이사잡아주실분,72,51,0.5854,1
kr,PLATINUM,II,제발자야하나만,52,44,0.5417,2
kr,PLATINUM,II,여름이왔다,128,108,0.5424,2
kr,PLATINUM,II,asdqwerzx,64,71,0.4741,1
kr,PLATINUM,II,카드잃어버렸음,67,50,0.5726,1
kr,PLATINUM,II,우주가 은하에 닿는 시간,150,154,0.4934,1
kr,PLATINUM,I,Apsiod,282,308,0.478,1
kr,PLATINUM,I,Nxsty,94,68,0.5802,2
kr,PLATINUM,I,체리핑크 사나이,132,142,0.4818,0
kr,PLATINUM,I,2003 09 05 ,97,86,0.5301,1
kr,PLATINUM,I,jug ovo,5,5,0.5,0
kr,PLATINUM,I,OAO283,60,68,0.4688,0
kr,PLATINUM,I,Nangseul Fan,71,68,0.5108,1
kr,PLATINUM,I,FriendIy,31,28,0.5254,0
kr,PLATINUM,I,실수해도좋게봐줘,305,308,0.4976,2
kr,PLATINUM,I,기도의 신,34,21,0.6182,2
