region,rank,division,summonerName,win,lose,winRatio,DorF
kr,CHALLENGER,-,Av0cadoda,783,725,0.5192,0
kr,CHALLENGER,-,KT Harp,553,479,0.5359,2
kr,CHALLENGER,-,튀자튀자아,283,231,0.5506,2
kr,CHALLENGER,-,szygszn,888,816,0.5211,2
kr,CHALLENGER,-,Tadpole Galaxy,397,338,0.5401,0
kr,CHALLENGER,-,tnedifnoc syawla,214,140,0.6045,1
kr,CHALLENGER,-,Sutkressuree,943,895,0.5131,0
kr,CHALLENGER,-,DWG Muru,808,732,0.5247,0
kr,CHALLENGER,-,험악한분위기조성,358,263,0.5765,1
kr,CHALLENGER,-,워 드,419,356,0.5406,1
kr,CHALLENGER,-,빵 얏,398,338,0.5408,1
kr,CHALLENGER,-,Shadow Winsome,406,343,0.5421,2
kr,CHALLENGER,-,빙밍잉,319,273,0.5389,1
kr,CHALLENGER,-,N0T Angry,529,477,0.5258,1
kr,CHALLENGER,-,guocuozz,216,163,0.5699,1
kr,CHALLENGER,-,쭌 베,988,926,0.5162,1
kr,CHALLENGER,-,Y0UTUBE Axiyo,525,448,0.5396,2
kr,CHALLENGER,-,kukuking,566,499,0.5315,0
kr,CHALLENGER,-,heeseong,348,306,0.5321,2
kr,CHALLENGER,-,shamoluotuo,355,314,0.5306,2
kr,CHALLENGER,-,물에 젖은 장작,508,458,0.5259,1
kr,CHALLENGER,-,역시폭군,277,217,0.5607,1
kr,CHALLENGER,-,almond bon bon,182,111,0.6212,1
kr,CHALLENGER,-,SnowFlow2r,354,299,0.5421,1
kr,CHALLENGER,-,lIlIIllIlIIllIlI,235,185,0.5595,1
kr,CHALLENGER,-,AF BuLLDoG,737,677,0.5212,2
kr,CHALLENGER,-,06 05 19,591,486,0.5487,1
kr,CHALLENGER,-,분신컨트롤,268,213,0.5572,2
kr,CHALLENGER,-,jkjkjkjkk,1284,1222,0.5124,1
kr,CHALLENGER,-,퀸 세연,128,93,0.5792,2
kr,CHALLENGER,-,asdasdsdfv,706,637,0.5257,0
kr,CHALLENGER,-,구글 검색 형규팀,254,215,0.5416,0
kr,CHALLENGER,-,Zxkkwhy,435,369,0.541,1
kr,CHALLENGER,-,Honpi,1133,1081,0.5117,2
kr,CHALLENGER,-,단군의청춘부재,599,546,0.5231,1
kr,CHALLENGER,-,T1 Ellim,377,308,0.5504,2
kr,CHALLENGER,-,잠은허송세월,157,101,0.6085,0
kr,CHALLENGER,-,디알엑스 태윤,598,507,0.5412,2
kr,CHALLENGER,-,Liiv OnFleek,1257,1196,0.5124,1
kr,CHALLENGER,-,행복하고싶다하하,640,590,0.5203,1
kr,CHALLENGER,-,폭탄치우기,825,772,0.5166,1
kr,CHALLENGER,-,Gen G Quid,1444,1368,0.5135,1
kr,CHALLENGER,-,BRO Chieftain,799,702,0.5323,1
kr,CHALLENGER,-,소년가장 원딜,373,329,0.5313,1
kr,CHALLENGER,-,yyyyyzyyy,463,394,0.5403,0
kr,CHALLENGER,-,langmanbusi,710,645,0.524,2
kr,CHALLENGER,-,supi,172,130,0.5695,1
kr,CHALLENGER,-,T1 Zeus,525,451,0.5379,1
kr,CHALLENGER,-,구글 롤코코팀,166,94,0.6385,0
kr,CHALLENGER,-,DK Chasy,874,810,0.519,1
kr,CHALLENGER,-,IIIlllIIIlllIIII,377,331,0.5325,0
kr,CHALLENGER,-,fuzhu carry,937,887,0.5137,1
kr,CHALLENGER,-,사 용 수,949,891,0.5158,1
kr,CHALLENGER,-,어리고싶다,552,489,0.5303,1
kr,CHALLENGER,-,간다라쿤다,725,677,0.5171,1
kr,CHALLENGER,-,우울적울컥,568,517,0.5235,1
kr,CHALLENGER,-,tulufan,278,234,0.543,0
kr,CHALLENGER,-,참새크면비둘기,347,284,0.5499,1
kr,CHALLENGER,-,ggume boda,120,68,0.6383,0
kr,CHALLENGER,-,DK Bible,1053,1005,0.5117,1
kr,CHALLENGER,-,dongsh1yuan,191,134,0.5877,0
kr,CHALLENGER,-,광장 캐슬,113,70,0.6175,3
kr,CHALLENGER,-,rekresreb,319,251,0.5596,1
kr,CHALLENGER,-,FTC,947,874,0.52,2
kr,CHALLENGER,-,jingshen qiang,721,672,0.5176,1
kr,CHALLENGER,-,zszzz,984,858,0.5342,0
kr,CHALLENGER,-,골목대장 태훈이,583,526,0.5257,1
kr,CHALLENGER,-,이도류,611,555,0.524,2
kr,CHALLENGER,-,RiHoo,675,621,0.5208,1
kr,CHALLENGER,-,포식자,848,794,0.5164,1
kr,CHALLENGER,-,kuyami,1299,1223,0.5151,2
kr,CHALLENGER,-,Indexy,1205,1147,0.5123,1
kr,CHALLENGER,-,젠지 다이스,420,347,0.5476,0
kr,CHALLENGER,-,제드팀 구글 검색,171,118,0.5917,2
kr,CHALLENGER,-,Main1,554,487,0.5322,1
kr,CHALLENGER,-,아이러니zz,609,516,0.5413,1
kr,CHALLENGER,-,fa 01 top,443,374,0.5422,0
kr,CHALLENGER,-,멘탈잡자으쌰으쌰,503,450,0.5278,2
kr,CHALLENGER,-,illliillliilll,1127,1074,0.512,0
kr,CHALLENGER,-,듀오 구글 제드팀,441,393,0.5288,1
kr,CHALLENGER,-,BRO Jeong Hoon,256,201,0.5602,1
kr,CHALLENGER,-,EIderwood Azir,568,516,0.524,0
kr,CHALLENGER,-,질려고게임함,805,753,0.5167,1
kr,CHALLENGER,-,FA Young JG,291,224,0.565,1
kr,CHALLENGER,-,Lehends,709,645,0.5236,2
kr,CHALLENGER,-,구체맛좀볼래,229,132,0.6343,1
kr,CHALLENGER,-,GGGori,441,355,0.554,1
kr,CHALLENGER,-,05프로하고싶어요,433,380,0.5326,1
kr,CHALLENGER,-,Let me sup,964,882,0.5222,1
kr,CHALLENGER,-,DK Ira,1004,944,0.5154,2
kr,CHALLENGER,-,강아지도 좋아,792,744,0.5156,1
kr,CHALLENGER,-,쪼렙이다말로하자,903,800,0.5302,1
kr,CHALLENGER,-,푹 쉬면서 해요 ,1006,890,0.5306,2
kr,CHALLENGER,-,애달프다,172,118,0.5931,1
kr,CHALLENGER,-,둠심 YouTube,418,336,0.5544,1
kr,CHALLENGER,-,킬러톱,776,722,0.518,2
kr,CHALLENGER,-,xinren,337,292,0.5358,1
kr,CHALLENGER,-,로이갓전용노예,682,635,0.5178,0
kr,CHALLENGER,-,ZED99,344,283,0.5486,1
kr,CHALLENGER,-,qkfzlfl,295,256,0.5354,1
kr,CHALLENGER,-,고라파덕 키울래,849,792,0.5174,0
kr,CHALLENGER,-,xx7dz,578,504,0.5342,0
kr,CHALLENGER,-,은가뉴,419,348,0.5463,1
kr,CHALLENGER,-,C6kamisatoayaka,1179,1102,0.5169,0
kr,CHALLENGER,-,윤용호,509,450,0.5308,2
kr,CHALLENGER,-,SPG BaeKHo,744,696,0.5167,2
kr,CHALLENGER,-,BRO Yaharong,1625,1554,0.5112,1
kr,CHALLENGER,-,Shadow HamBak ,299,229,0.5663,2
kr,CHALLENGER,-,oilf,468,387,0.5474,2
kr,CHALLENGER,-,구석에앉아있기,268,209,0.5618,2
kr,CHALLENGER,-,어제보단잘하자,366,308,0.543,1
kr,CHALLENGER,-,오동1,1158,1057,0.5228,1
kr,CHALLENGER,-,Destiny,502,443,0.5312,1
kr,CHALLENGER,-,Pz ZZang,278,209,0.5708,1
kr,CHALLENGER,-,KT Way,556,485,0.5341,1
kr,CHALLENGER,-,Seize the day11,375,333,0.5297,0
kr,CHALLENGER,-,숟뀨락,627,576,0.5212,2
kr,GRANDMASTER,-,종갈통,155,118,0.5678,1
kr,GRANDMASTER,-,huizaijianma,714,679,0.5126,0
kr,GRANDMASTER,-,애쉬 아일랜등,198,128,0.6074,1
kr,GRANDMASTER,-,비가 오고 나면,1135,1093,0.5094,1
kr,GRANDMASTER,-,04년생 원숭이띠,295,258,0.5335,1
kr,GRANDMASTER,-,blwy1,267,213,0.5563,0
kr,GRANDMASTER,-,원딜도하는정글,333,303,0.5236,1
kr,GRANDMASTER,-,아랄아랄아랄해,724,685,0.5138,1
kr,GRANDMASTER,-,cqpo,106,58,0.6463,1
kr,GRANDMASTER,-,햄스터쳇바퀴인생,566,508,0.527,2
kr,GRANDMASTER,-,DangerousBoy ady,1302,1272,0.5058,3
kr,GRANDMASTER,-,쿠자니,354,316,0.5284,0
kr,GRANDMASTER,-,내점수에잠이오냐,721,667,0.5195,1
kr,GRANDMASTER,-,Leminem,93,53,0.637,1
kr,GRANDMASTER,-,Luv Lauv,616,579,0.5155,2
kr,GRANDMASTER,-,BewhY77,1566,1515,0.5083,2
kr,GRANDMASTER,-,오이동생,270,225,0.5455,1
kr,GRANDMASTER,-,미드잘하는정글러,988,929,0.5154,1
kr,GRANDMASTER,-,qweiowqeo,245,203,0.5469,2
kr,GRANDMASTER,-,기 정 fan,333,299,0.5269,2
kr,GRANDMASTER,-,Slayder,1440,1378,0.511,0
kr,GRANDMASTER,-,죠랄죠랄죠랄해,181,125,0.5915,1
kr,GRANDMASTER,-,제드팀 빈,201,136,0.5964,1
kr,GRANDMASTER,-,ScyIIa,1153,1124,0.5064,0
kr,GRANDMASTER,-,xin wu pang wu,101,54,0.6516,2
kr,GRANDMASTER,-,강의 구글 제드팀,259,185,0.5833,2
kr,GRANDMASTER,-,우따따따따따뚜겐,520,479,0.5205,1
kr,GRANDMASTER,-,Hakunaa Matata,485,447,0.5204,2
kr,GRANDMASTER,-,베인장인요맨,361,327,0.5247,1
kr,GRANDMASTER,-,Learn everyday,308,256,0.5461,2
kr,GRANDMASTER,-,heize fans,345,293,0.5408,1
kr,GRANDMASTER,-,Smile JG,227,203,0.5279,1
kr,GRANDMASTER,-,dpfmvlel,300,277,0.5199,1
kr,GRANDMASTER,-,피자호팡,117,74,0.6126,1
kr,GRANDMASTER,-,미아에몽,170,149,0.5329,0
kr,GRANDMASTER,-,1945 8 15 광복절,421,338,0.5547,1
kr,GRANDMASTER,-,Axiyo,155,109,0.5871,2
kr,GRANDMASTER,-,홈런볼 다 내꺼,996,960,0.5092,1
kr,GRANDMASTER,-,7777케이,1193,1174,0.504,2
kr,GRANDMASTER,-,정현심,737,708,0.51,2
kr,GRANDMASTER,-,아름답게 보여요,803,770,0.5105,1
kr,GRANDMASTER,-,뜨 랩 ,126,63,0.6667,2
kr,GRANDMASTER,-,DRX 홍창현,710,661,0.5179,1
kr,GRANDMASTER,-,10shi,486,440,0.5248,1
kr,GRANDMASTER,-,닿 니,234,184,0.5598,1
kr,GRANDMASTER,-,죽고다시태어나다,692,658,0.5126,2
kr,GRANDMASTER,-,처피뱅 카와이,1031,970,0.5152,1
kr,GRANDMASTER,-,Innocent crown,396,363,0.5217,0
kr,GRANDMASTER,-,넘어진 심슨,98,75,0.5665,0
kr,GRANDMASTER,-,공부하기시러요,456,414,0.5241,2
kr,GRANDMASTER,-,탱 녹,515,465,0.5255,2
kr,GRANDMASTER,-,Set it Off,471,440,0.517,2
kr,GRANDMASTER,-,BMX1234,1746,1685,0.5089,0
kr,GRANDMASTER,-,노 빅,149,107,0.582,1
kr,GRANDMASTER,-,민콩댕,192,101,0.6553,1
kr,GRANDMASTER,-,카페인금단현상,234,193,0.548,0
kr,GRANDMASTER,-,치쯔스틱,462,383,0.5467,3
kr,GRANDMASTER,-,Youtube 엉덩국곰,164,113,0.5921,1
kr,GRANDMASTER,-,Co24,209,162,0.5633,1
kr,GRANDMASTER,-,미드촤이야,431,403,0.5168,2
kr,GRANDMASTER,-,우울 한 시간,616,576,0.5168,1
kr,GRANDMASTER,-,Xevq,122,70,0.6354,2
kr,GRANDMASTER,-,sao ma do duoc,1059,991,0.5166,0
kr,GRANDMASTER,-,CRINGEEEEEEEEEEE,172,127,0.5753,0
kr,GRANDMASTER,-,Yuzzii,157,103,0.6038,1
kr,GRANDMASTER,-,평범한 숟가락,922,876,0.5128,1
kr,GRANDMASTER,-,Gaga baby,263,213,0.5525,2
kr,GRANDMASTER,-,4초스크류,543,496,0.5226,2
kr,GRANDMASTER,-,Happy Cats,594,552,0.5183,1
kr,GRANDMASTER,-,새우초밥계란초밥,388,337,0.5352,1
kr,GRANDMASTER,-,예인이 귀여워,194,139,0.5826,0
kr,GRANDMASTER,-,리그오브레전드ll,460,411,0.5281,2
kr,GRANDMASTER,-,2007 xhr,1169,1111,0.5127,2
kr,GRANDMASTER,-,내목숨은아이어에,217,180,0.5466,1
kr,GRANDMASTER,-,H Agent,928,868,0.5167,1
kr,GRANDMASTER,-,yiyezhiqiu,895,835,0.5173,1
kr,GRANDMASTER,-,qldurtms,141,106,0.5709,0
kr,GRANDMASTER,-,돼지국밥뼈해장국,159,121,0.5679,0
kr,GRANDMASTER,-,N냐옹N,449,394,0.5326,1
kr,GRANDMASTER,-,FATE,401,363,0.5249,1
kr,GRANDMASTER,-,그래서니티어뭐임,162,131,0.5529,1
kr,GRANDMASTER,-,woweitiandi,675,628,0.518,0
kr,GRANDMASTER,-,KT Castle,690,653,0.5138,2
kr,GRANDMASTER,-,zai wo shenbian,158,130,0.5486,2
kr,GRANDMASTER,-,신호등1,945,922,0.5062,0
kr,GRANDMASTER,-,Fix u xxx,769,712,0.5192,1
kr,GRANDMASTER,-,라인전이기면패배,376,315,0.5441,2
kr,GRANDMASTER,-,it calls echoes,950,923,0.5072,1
kr,GRANDMASTER,-,예진님 짱,275,238,0.5361,1
kr,GRANDMASTER,-,김말모,577,494,0.5387,1
kr,GRANDMASTER,-,Ke Jun Da,367,325,0.5303,1
kr,GRANDMASTER,-,장꾸유,178,127,0.5836,0
kr,GRANDMASTER,-,Savage,1320,1259,0.5118,2
kr,GRANDMASTER,-,wananpyh,374,317,0.5412,0
kr,GRANDMASTER,-,돌이킬 수 있는,554,529,0.5115,1
kr,GRANDMASTER,-,46A,523,456,0.5342,2
kr,GRANDMASTER,-,쿠 리,521,490,0.5153,2
kr,GRANDMASTER,-,로쓰는도구버스충,182,152,0.5449,2
kr,GRANDMASTER,-,챌 봇 감,348,305,0.5329,1
kr,GRANDMASTER,-,CHAN SAY,596,560,0.5156,1
kr,GRANDMASTER,-,ljq1,318,260,0.5502,0
kr,GRANDMASTER,-,블루리쉬잘해요,854,806,0.5145,1
kr,GRANDMASTER,-,2005 07 06,708,656,0.5191,0
kr,GRANDMASTER,-,루트커즈,325,293,0.5259,1
kr,GRANDMASTER,-,EDBDE,283,250,0.531,1
kr,GRANDMASTER,-,Lunaa Rby,467,353,0.5695,2
kr,GRANDMASTER,-,실패따위,448,403,0.5264,0
kr,GRANDMASTER,-,무지성큐돌리기,1085,1049,0.5084,0
kr,GRANDMASTER,-,98kiw,1033,974,0.5147,1
kr,GRANDMASTER,-,sadqwer,440,407,0.5195,0
kr,GRANDMASTER,-,a new beginn1ng,742,688,0.5189,1
kr,GRANDMASTER,-,97S,182,157,0.5369,1
kr,GRANDMASTER,-,01 10 12,158,89,0.6397,1
kr,GRANDMASTER,-,해강고 원딜,455,418,0.5212,2
kr,GRANDMASTER,-,98K,629,545,0.5358,2
kr,GRANDMASTER,-,little hamburger,1028,1001,0.5067,3
kr,GRANDMASTER,-,영겁무간,392,350,0.5283,1
kr,GRANDMASTER,-,희태시기,814,781,0.5103,0
kr,GRANDMASTER,-,1116660911,813,771,0.5133,1
kr,GRANDMASTER,-,depart,199,168,0.5422,0
kr,GRANDMASTER,-,KT PerfecT2,744,700,0.5152,0
kr,GRANDMASTER,-,세마리 강아지,392,358,0.5227,2
kr,GRANDMASTER,-,이기려는,417,366,0.5326,0
kr,GRANDMASTER,-,OHwiN,422,380,0.5262,2
kr,GRANDMASTER,-,아이린,436,375,0.5376,1
kr,GRANDMASTER,-,ZEST1,607,554,0.5228,2
kr,GRANDMASTER,-,H28G Turret,334,287,0.5378,2
kr,GRANDMASTER,-,pilotl0l,206,160,0.5628,1
kr,GRANDMASTER,-,KT R MID,1060,1008,0.5126,2
kr,GRANDMASTER,-,Be Changed,175,143,0.5503,1
kr,GRANDMASTER,-,kwqejksad,942,882,0.5164,0
kr,GRANDMASTER,-,말걸지마라18,672,636,0.5138,1
kr,GRANDMASTER,-,끝나지 않은 싸움,666,616,0.5195,2
kr,GRANDMASTER,-,사회적고립두기,761,729,0.5107,1
kr,GRANDMASTER,-,돌그자체,217,164,0.5696,2
kr,GRANDMASTER,-,잠수빈,439,370,0.5426,1
kr,GRANDMASTER,-,Shadow Ming9,1035,1006,0.5071,2
kr,GRANDMASTER,-,CNDper,176,123,0.5886,2
kr,GRANDMASTER,-,태기베어,274,224,0.5502,2
kr,GRANDMASTER,-,Gon123,1013,934,0.5203,1
kr,GRANDMASTER,-,언니우기,597,567,0.5129,1
kr,GRANDMASTER,-,LuLu Umi Nami,599,552,0.5204,2
kr,GRANDMASTER,-,2021Worlds0173,1286,1228,0.5115,0
kr,GRANDMASTER,-,설레임쪼아,868,822,0.5136,0
kr,GRANDMASTER,-,유미는 공쥬,650,585,0.5263,1
kr,GRANDMASTER,-,난휴식,100,57,0.6369,2
kr,GRANDMASTER,-,강철기사단헤카림,404,363,0.5267,0
kr,GRANDMASTER,-,암흑 우주 럭스,242,175,0.5803,1
kr,GRANDMASTER,-,dyek,361,314,0.5348,1
kr,GRANDMASTER,-,tkdcpWakdrpa,149,107,0.582,0
kr,GRANDMASTER,-,YMSUP,212,160,0.5699,2
kr,GRANDMASTER,-,si mian chu ge,380,334,0.5322,0
kr,GRANDMASTER,-,an ran wu guang,317,256,0.5532,2
kr,GRANDMASTER,-,곧 있으면 졸업,616,579,0.5155,0
kr,GRANDMASTER,-,gkatjrgs,211,186,0.5315,1
kr,GRANDMASTER,-,유튜브 짝강,126,77,0.6207,2
kr,GRANDMASTER,-,New ID,81,38,0.6807,1
kr,GRANDMASTER,-,ANG TV,534,505,0.514,1
kr,GRANDMASTER,-,Twitch 보다,267,221,0.5471,1
kr,GRANDMASTER,-,눈부시게빛날테니,571,496,0.5351,2
kr,GRANDMASTER,-,마래리트,203,138,0.5953,1
kr,GRANDMASTER,-,이 감정의 이름은,147,101,0.5927,1
kr,GRANDMASTER,-,Over Pack,177,148,0.5446,1
kr,GRANDMASTER,-,IndifferenToT,787,743,0.5144,0
kr,GRANDMASTER,-,4wanchang ksd,304,235,0.564,0
kr,GRANDMASTER,-,덥지 않던 여름,108,55,0.6626,1
kr,GRANDMASTER,-,Tar7an,689,641,0.518,2
kr,GRANDMASTER,-,탈론쓰레기챔프,473,441,0.5175,1
kr,GRANDMASTER,-,아현누나 이쁘다,651,593,0.5233,1
kr,GRANDMASTER,-,mengwolail,383,313,0.5503,2
kr,GRANDMASTER,-,zhaozhaozhaoo,335,289,0.5369,1
kr,GRANDMASTER,-,T1 Minous,651,610,0.5163,1
kr,GRANDMASTER,-,Fire man1,454,420,0.5195,0
kr,GRANDMASTER,-,서렌보면바로찬성,217,174,0.555,1
kr,GRANDMASTER,-,영리한 소년0,203,147,0.58,1
kr,GRANDMASTER,-,BJ서준석사생팬,441,399,0.525,1
kr,GRANDMASTER,-,Lauv mean it,1051,1011,0.5097,2
kr,GRANDMASTER,-,유미야아아옹,110,53,0.6748,2
kr,GRANDMASTER,-,아이러니하구만,772,731,0.5136,0
kr,GRANDMASTER,-,Misak1,122,70,0.6354,1
kr,GRANDMASTER,-,평화로운 행동대장 에그타르트,396,332,0.544,2
kr,GRANDMASTER,-,목베개도마뱀,429,314,0.5774,1
kr,GRANDMASTER,-,Noticed,936,895,0.5112,1
kr,GRANDMASTER,-,고등학생,1313,1270,0.5083,2
kr,GRANDMASTER,-,Firework37,419,370,0.5311,1
kr,GRANDMASTER,-,CamilleToT,605,518,0.5387,2
kr,GRANDMASTER,-,GOODBOYBD,352,305,0.5358,2
kr,GRANDMASTER,-,wuliaodexianshi,1196,1134,0.5133,1
kr,GRANDMASTER,-,아가 미니,459,416,0.5246,2
kr,GRANDMASTER,-,Arshunnnn,616,555,0.526,0
kr,GRANDMASTER,-,Nation Blue,1098,1050,0.5112,2
kr,GRANDMASTER,-,운이 좋았던 날,332,268,0.5533,0
kr,GRANDMASTER,-,LimGeunWoo,547,496,0.5244,0
kr,GRANDMASTER,-,20211108입대02,249,221,0.5298,1
kr,GRANDMASTER,-,SugarD,159,114,0.5824,0
kr,GRANDMASTER,-,Love버프,187,137,0.5772,2
kr,GRANDMASTER,-,포동포동아기물개,661,611,0.5197,0
kr,GRANDMASTER,-,kaixin1dian,485,430,0.5301,1
kr,GRANDMASTER,-,나랑 깐부하까,445,413,0.5186,2
kr,GRANDMASTER,-,징징이는징징징징,444,385,0.5356,1
kr,MASTER,-,3번째멸망전광탈,271,229,0.542,0
kr,MASTER,-,xculvaul,214,167,0.5617,0
kr,MASTER,-,CIoudburst,670,631,0.515,0
kr,MASTER,-,영호비구,121,107,0.5307,1
kr,MASTER,-,DRX Keria,690,673,0.5062,2
kr,MASTER,-,과거로돌아가,99,69,0.5893,2
kr,MASTER,-,luxurism,68,44,0.6071,2
kr,MASTER,-,Valkyrle,58,24,0.7073,1
kr,MASTER,-,ffearlees,546,511,0.5166,2
kr,MASTER,-,time or time,789,748,0.5133,0
kr,MASTER,-,원딜왕자이슬찬,85,53,0.6159,0
kr,MASTER,-,맹반장,443,431,0.5069,2
kr,MASTER,-,괄라딘,147,122,0.5465,2
kr,MASTER,-,땀비몬,632,613,0.5076,1
kr,MASTER,-,대야웰백,360,335,0.518,2
kr,MASTER,-,대박슨발록,146,115,0.5594,1
kr,MASTER,-,Kratosbe,98,65,0.6012,0
kr,MASTER,-,Fox B fan,199,184,0.5196,1
kr,MASTER,-,백크크크크크크크,139,104,0.572,2
kr,MASTER,-,강짜장밥,184,139,0.5697,0
kr,MASTER,-,롤드컵빈집털이,356,330,0.519,1
kr,MASTER,-,걸어서추억속으로,141,115,0.5508,0
kr,MASTER,-,빵테온의 창,302,285,0.5145,1
kr,MASTER,-,잼잼갓,413,395,0.5111,1
kr,MASTER,-,BerylSKS,49,20,0.7101,1
kr,MASTER,-,shenzhen,157,127,0.5528,1
kr,MASTER,-,박광우아세요지멘,491,454,0.5196,1
kr,MASTER,-,전용준 캐스터,268,204,0.5678,2
kr,MASTER,-,IIlIIllIIlIzz,308,239,0.5631,0
kr,MASTER,-,영재반 룰루,125,99,0.558,1
kr,MASTER,-,감튀소금빼고,154,142,0.5203,2
kr,MASTER,-,바웅스바웅스,565,513,0.5241,0
kr,MASTER,-,피들스틱KING,720,688,0.5114,2
kr,MASTER,-,정글잘하는망나니,207,180,0.5349,0
kr,MASTER,-,달콩지니,98,68,0.5904,1
