region,rank,division,summonerName,win,lose,winRatio
la1,CHALLENGER,-,ElCerdoEnojado,489,429,0.5327
la1,CHALLENGER,-,mylo,201,171,0.5403
la1,CHALLENGER,-,Egzod,359,314,0.5334
la1,CHALLENGER,-,Losetrade,187,149,0.5565
la1,CHALLENGER,-,Twitchtv Nishkyu,227,195,0.5379
la1,CHALLENGER,-,Fallen IV,660,622,0.5148
la1,CHALLENGER,-,Crawl,327,288,0.5317
la1,CHALLENGER,-,AWK ł ł ł,238,202,0.5409
la1,CHALLENGER,-,Blakzx,152,133,0.5333
la1,CHALLENGER,-,Ashcrow,392,364,0.5185
la1,CHALLENGER,-,disgusted,224,185,0.5477
la1,CHALLENGER,-,Linksuo,169,135,0.5559
la1,CHALLENGER,-,Sevën,191,160,0.5442
la1,CHALLENGER,-,Sbortax,352,328,0.5176
la1,CHALLENGER,-,Olaf,178,142,0.5563
la1,CHALLENGER,-,Amed,166,142,0.539
la1,CHALLENGER,-,Bow,116,61,0.6554
la1,CHALLENGER,-, God exists,307,250,0.5512
la1,CHALLENGER,-,NiêR,345,293,0.5408
la1,CHALLENGER,-,htcbest,106,59,0.6424
la1,CHALLENGER,-,Sajoth,157,92,0.6305
la1,CHALLENGER,-,NRE Minalup,406,368,0.5245
la1,CHALLENGER,-,SinapsisCRC,147,114,0.5632
la1,CHALLENGER,-,Joker Was Here,279,248,0.5294
la1,CHALLENGER,-,Talented,191,140,0.577
la1,CHALLENGER,-,Pichu,219,192,0.5328
la1,CHALLENGER,-,ayodneS,294,280,0.5122
la1,CHALLENGER,-,C A N V A SS,847,776,0.5219
la1,CHALLENGER,-,Imperial Japan,233,208,0.5283
la1,CHALLENGER,-,Reyarteb,75,45,0.625
la1,CHALLENGER,-,Jesús te amó,226,166,0.5765
la1,CHALLENGER,-,Reinerr Braun,121,89,0.5762
la1,CHALLENGER,-,Topunknow,167,119,0.5839
la1,CHALLENGER,-,Amami,295,255,0.5364
la1,CHALLENGER,-,ƒëär,202,168,0.5459
la1,CHALLENGER,-,Orgasm Producer,250,193,0.5643
la1,CHALLENGER,-,NoisyB,193,149,0.5643
la1,CHALLENGER,-,Bry Grosero,201,176,0.5332
la1,CHALLENGER,-,Pastelero yuuta,667,628,0.5151
la1,CHALLENGER,-,Helcrank,505,476,0.5148
la1,CHALLENGER,-,Simp De Vega,418,394,0.5148
la1,CHALLENGER,-,buinyuin,291,262,0.5262
la1,CHALLENGER,-,Shadøumonãku,75,41,0.6466
la1,CHALLENGER,-,TK Foxy,360,283,0.5599
la1,CHALLENGER,-,TTVxSWRDRUBEN,186,137,0.5759
la1,CHALLENGER,-,Haka,364,311,0.5393
la1,CHALLENGER,-,24H xSWRD,183,144,0.5596
la1,CHALLENGER,-,Slinc,242,185,0.5667
la1,CHALLENGER,-,as valudp,199,176,0.5307
la1,CHALLENGER,-,superIativo,172,140,0.5513
la1,CHALLENGER,-,Lol1 Socialista,182,148,0.5515
la1,CHALLENGER,-,Jhavi,428,410,0.5107
la1,CHALLENGER,-,z z,234,205,0.533
la1,CHALLENGER,-,TwitchTvZeltGG,260,171,0.6032
la1,CHALLENGER,-,TK boLa,154,106,0.5923
la1,CHALLENGER,-,STB Gothboii,395,376,0.5123
la1,CHALLENGER,-,xXElTanquesitoXx,371,347,0.5167
la1,CHALLENGER,-,Msg For Onlyfans,146,121,0.5468
la1,CHALLENGER,-,XxFREDEADxX,135,97,0.5819
la1,CHALLENGER,-,TDT de Longaniza,323,280,0.5357
la1,CHALLENGER,-,Manguito Clásico,300,237,0.5587
la1,CHALLENGER,-,Sulta,83,63,0.5685
la1,CHALLENGER,-,Jauny,173,106,0.6201
la1,CHALLENGER,-,ILikePotatoes,174,150,0.537
la1,CHALLENGER,-,Sandier Sama,221,185,0.5443
la1,CHALLENGER,-,CUASIM0D0,244,199,0.5508
la1,CHALLENGER,-,Quick Overlord,807,782,0.5079
la1,CHALLENGER,-,Demoniomixto,141,109,0.564
la1,CHALLENGER,-,Navir,130,102,0.5603
la1,CHALLENGER,-,Miyamoto Musashi,187,151,0.5533
